,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
795366,29,2.0,1.0,10004.0,O4,5.0,26068.0,661283.0,34.0,96.0,54700650.0,1928.0,-74.0112385,40.7046838,2
795370,1266,2.0,4.0,10020.0,O4,5.0,184764.0,2734038.0,31.0,603.0,506311200.0,1932.0,-73.97858740000001,40.75953079999999,0
795375,1308,2.0,4.0,10022.0,RC,5.0,70572.0,1654020.0,60.0,9.0,380847236.0,1978.0,-73.97003659999999,40.7583981,2
795387,789,2.0,3.0,10018.0,O4,5.0,6419.0,116100.0,20.0,61.0,9328050.0,1927.0,-73.9903736,40.7555553,0
795391,843,2.0,2.0,10003.0,D6,4.0,6150.0,63255.0,19.0,74.0,9634050.0,1983.0,-73.992646,40.7367978,3
795406,889,2.0,2.0,10016.0,D6,4.0,22138.0,310861.0,21.0,271.0,32748300.0,1962.0,-73.9803276,40.7463234,3
795409,841,2.0,4.0,10018.0,RC,5.0,5184.0,62883.0,17.0,16.0,9149398.0,1925.0,-73.9832673,40.752557200000005,0
795411,870,2.0,2.0,10003.0,RM,4.0,76503.0,1071822.0,27.0,696.0,140302338.0,1988.0,-73.9892147,40.7346429,3
795412,869,2.0,4.0,10016.0,RM,4.0,13350.0,208968.0,33.0,185.0,25298991.0,1986.0,-73.9817517,40.7515881,2
795416,1003,2.0,4.0,10020.0,RM,4.0,30125.0,450162.0,20.0,448.0,74498884.0,1927.0,-73.9825901,40.7612579,3
795417,1005,2.0,4.0,10019.0,RM,4.0,16318.0,221937.0,47.0,111.0,29274788.0,1987.0,-73.98089329999999,40.7620454,2
795420,1010,2.0,4.0,10019.0,RC,5.0,4518.0,53038.0,22.0,18.0,9813322.0,1990.0,-73.97867579999999,40.7652591,0
795428,1332,2.0,4.0,10022.0,D6,4.0,24100.0,324212.0,29.0,167.0,30574800.0,1983.0,-73.9649098,40.7604799,3
795433,1227,3.0,6.0,10024.0,D6,4.0,10243.0,143374.0,19.0,73.0,16978050.0,2016.0,-73.97923309999999,40.784173200000005,3
795439,1295,2.0,4.0,10016.0,O4,5.0,12359.0,238294.0,24.0,37.0,25241400.0,1959.0,-73.9771647,40.7504729,0
795440,1294,2.0,4.0,10022.0,RM,4.0,12500.0,190608.0,39.0,57.0,35651686.0,1982.0,-73.97067709999999,40.763028600000005,2
795452,1501,2.0,4.0,10128.0,R1,2.0,4146.0,42280.0,16.0,9.0,11492552.0,2013.0,-73.9558636,40.782626799999996,3
795460,1624,2.0,5.0,10128.0,D6,4.0,15229.0,212482.0,18.0,166.0,10742400.0,1963.0,-73.95192850000001,40.7865969,3
795470,1602,2.0,4.0,10128.0,D4,3.0,7317.0,73125.0,16.0,48.0,6348600.0,1926.0,-73.95472629999999,40.78777279999999,3
795803,1260,2.0,4.0,10036.0,O4,5.0,9375.0,179513.0,20.0,84.0,40807350.0,1931.0,-73.98269609999998,40.7561555,0
796477,4,2.0,1.0,10004.0,RC,5.0,111382.0,1888126.0,50.0,52.0,176604299.0,1969.0,-74.01202070000001,40.702153100000004,2
796480,28,2.0,1.0,10005.0,O4,5.0,3945.0,95325.0,26.0,32.0,3935250.0,1931.0,-74.00885090000001,40.7051314,0
796482,21,2.0,1.0,10006.0,O4,5.0,16716.0,335184.0,21.0,170.0,18369450.0,1917.0,-74.0126636,40.7073269,0
796486,16,2.0,1.0,10281.0,O4,5.0,103028.0,2084079.0,34.0,1.0,193659300.0,1986.0,-74.01588259999998,40.714032,2
796487,16,2.0,1.0,10280.0,O4,5.0,199346.0,2267925.0,44.0,1.0,306092700.0,1987.0,-74.015305,40.71245379999999,2
796500,68,2.0,1.0,10038.0,HB,5.0,4636.0,71539.0,18.0,2.0,7676100.0,1998.0,-74.00711640000002,40.707887299999996,0
796507,93,2.0,1.0,10038.0,D9,3.0,7547.0,79079.0,17.0,92.0,6501150.0,1973.0,-74.0051832,40.7096605,3
796554,181,2.0,1.0,10013.0,RB,5.0,10032.0,133010.0,16.0,6.0,18548999.0,1930.0,-74.0090728,40.719105,0
796658,477,2.0,1.0,10013.0,O4,5.0,30912.0,402111.0,25.0,29.0,64466100.0,1990.0,-74.0054368,40.72337879999999,0
796694,559,1.0,2.0,10003.0,O9,5.0,15450.0,251288.0,22.0,2.0,16098300.0,2020.0,-73.98878549999999,40.733646500000006,0
796729,598,2.0,3.0,10014.0,O6,5.0,49755.0,797477.0,17.0,24.0,78114150.0,1931.0,-74.00785809999999,40.7277456,0
796746,675,2.0,3.0,10001.0,D7,4.0,41968.0,940914.0,60.0,938.0,44037000.0,2020.0,-74.00498809999999,40.7532335,2
796758,675,2.0,3.0,10001.0,D7,4.0,17281.0,316939.0,45.0,278.0,8390700.0,2020.0,-74.0047571,40.753401000000004,2
796762,728,2.0,3.0,10001.0,H8,8.0,24050.0,324885.0,16.0,1.0,16209450.0,1914.0,-73.9988306,40.7517542,0
796768,712,2.0,3.0,10011.0,O6,5.0,10330.0,116624.0,18.0,206.0,22337550.0,2010.0,-74.0060338,40.7418757,0
796812,834,2.0,4.0,10001.0,H2,5.0,19975.0,278905.0,17.0,11.0,27555750.0,1898.0,-73.9877291,40.7484406,0
796814,815,2.0,4.0,10018.0,O4,5.0,7406.0,129808.0,25.0,120.0,10099350.0,1914.0,-73.9859235,40.753680200000005,0
796815,815,2.0,4.0,10018.0,O4,5.0,19207.0,404413.0,29.0,4.0,108867150.0,2015.0,-73.9855843,40.753375399999996,0
796829,838,2.0,4.0,10018.0,D6,4.0,21825.0,386382.0,24.0,339.0,46975500.0,1986.0,-73.9862813,40.7512593,3
796831,839,2.0,4.0,10018.0,RC,5.0,28638.0,608800.0,30.0,58.0,144682746.0,1990.0,-73.9833363,40.750811600000006,0
796832,839,2.0,4.0,10018.0,RM,4.0,13990.0,327019.0,46.0,376.0,49020934.0,2001.0,-73.9857073,40.7519702,2
796836,841,2.0,4.0,10018.0,O4,5.0,9875.0,216932.0,23.0,32.0,32142600.0,1925.0,-73.98505379999999,40.7529911,0
796841,841,2.0,4.0,10018.0,O4,5.0,32834.0,616352.0,29.0,17.0,127350900.0,1902.0,-73.982477,40.752049299999996,0
796848,841,2.0,4.0,10018.0,O4,5.0,6170.0,115307.0,23.0,17.0,11476800.0,1916.0,-73.9826863,40.7523128,0
796850,865,2.0,4.0,10016.0,RM,4.0,4905.0,97000.0,33.0,95.0,10857600.0,2005.0,-73.98339449999999,40.7490604,2
796853,868,2.0,4.0,10016.0,H2,5.0,4938.0,82634.0,22.0,162.0,13023450.0,0.0,-73.9814667,40.7509924,0
796902,914,2.0,2.0,10016.0,D8,3.0,35396.0,541505.0,21.0,487.0,75359250.0,2002.0,-73.976997,40.744942200000004,3
796908,920,2.0,4.0,10158.0,O4,5.0,48285.0,898734.0,43.0,40.0,103240800.0,1963.0,-73.9750755,40.748949100000004,2
796909,939,2.0,2.0,10016.0,D6,4.0,30365.0,366200.0,36.0,370.0,40741650.0,1974.0,-73.9756836,40.7442859,2
796920,928,2.0,2.0,10010.0,RM,4.0,9876.0,103830.0,19.0,99.0,22237654.0,2008.0,-73.9807668,40.7375183,3
796921,993,2.0,3.0,10018.0,O4,5.0,3555.0,71741.0,21.0,26.0,6658200.0,1925.0,-73.98752950000001,40.754792,0
796927,1029,2.0,3.0,10019.0,RC,5.0,32375.0,529883.0,25.0,21.0,109423345.0,1927.0,-73.9822132,40.766879100000004,0
796960,1117,3.0,6.0,10023.0,D7,4.0,30627.0,377564.0,30.0,235.0,74141100.0,2005.0,-73.9816954,40.7724344,3
796961,1113,3.0,3.0,10023.0,RM,4.0,31349.0,521228.0,44.0,342.0,94049991.0,1960.0,-73.98162049999999,40.7691078,2
796962,1114,3.0,3.0,10023.0,D4,3.0,16067.0,247113.0,30.0,150.0,27983250.0,1974.0,-73.98313279999999,40.7707301,3
796966,1118,3.0,6.0,10023.0,RM,4.0,5063.0,55339.0,26.0,27.0,7947002.0,1986.0,-73.979901,40.772642700000006,3
796981,1123,3.0,6.0,10023.0,D4,3.0,27615.0,384336.0,18.0,104.0,44986950.0,1930.0,-73.9770551,40.7753594,3
796987,1118,3.0,6.0,10023.0,D6,4.0,2510.0,38353.0,39.0,128.0,1030950.0,2019.0,-73.9800237,40.7726949,2
796999,1139,3.0,6.0,10023.0,RC,5.0,9901.0,110804.0,18.0,2.0,16725600.0,1974.0,-73.98265140000001,40.775462,0
797007,1139,3.0,6.0,10023.0,RM,4.0,5884.0,64717.0,27.0,79.0,10627215.0,1985.0,-73.982637,40.7752753,3
797041,1164,3.0,6.0,10023.0,RM,4.0,16840.0,233330.0,21.0,239.0,45787458.0,1938.0,-73.982376,40.7792305,3
797042,1168,3.0,6.0,10024.0,D4,3.0,10175.0,195491.0,23.0,121.0,20997900.0,1930.0,-73.9805482,40.7818185,3
797046,1166,3.0,6.0,10023.0,H3,5.0,9116.0,249505.0,27.0,67.0,26757450.0,1927.0,-73.9810035,40.780652,0
797093,1228,3.0,6.0,10024.0,RM,4.0,7900.0,96022.0,18.0,690.0,14103038.0,2018.0,-73.97951440000001,40.7851586,3
797118,1233,3.0,6.0,10024.0,D6,4.0,7152.0,102693.0,17.0,87.0,6950700.0,1929.0,-73.9756426,40.7873015,3
797119,1239,3.0,6.0,10025.0,D7,4.0,5369.0,131493.0,19.0,58.0,5107500.0,2020.0,-73.9743842,40.791797100000004,3
797129,1241,3.0,6.0,10025.0,D7,4.0,7550.0,102367.0,19.0,45.0,2330550.0,2020.0,-73.9734266,40.793106099999996,3
797144,1276,2.0,4.0,10017.0,O4,5.0,11250.0,138883.0,27.0,96.0,15012450.0,1917.0,-73.9791599,40.75245220000001,0
797152,1310,2.0,4.0,10022.0,O4,5.0,27950.0,666996.0,43.0,0.0,106938900.0,1957.0,-73.9710356,40.7604294,2
797155,1307,2.0,4.0,10022.0,RC,5.0,25100.0,373078.0,30.0,4.0,67724550.0,1966.0,-73.96996120000001,40.757558200000005,0
797156,1308,2.0,4.0,10022.0,O6,5.0,9500.0,140400.0,18.0,20.0,21303900.0,1964.0,-73.9695567,40.7580164,0
797157,1311,2.0,4.0,10022.0,O4,5.0,18075.0,329507.0,22.0,53.0,50444550.0,1947.0,-73.9706526,40.7610991,0
797162,1316,2.0,4.0,10017.0,O4,5.0,37657.0,672462.0,33.0,1.0,90886500.0,1960.0,-73.9725233,40.750392299999994,0
797166,1316,2.0,4.0,10017.0,O4,5.0,7531.0,141408.0,22.0,22.0,13322700.0,1932.0,-73.97212990000001,40.7504251,0
797168,1321,2.0,4.0,10017.0,O4,5.0,14018.0,286212.0,40.0,40.0,35058600.0,1980.0,-73.9714064,40.754218200000004,2
797171,1323,2.0,4.0,10022.0,O4,5.0,24975.0,597553.0,29.0,64.0,59459850.0,1980.0,-73.9705397,40.7553872,0
797174,1318,2.0,4.0,10017.0,D6,4.0,16000.0,210810.0,21.0,249.0,27276750.0,1964.0,-73.9713823,40.7515228,3
797180,1311,2.0,4.0,10022.0,D4,3.0,12100.0,155000.0,21.0,112.0,14408100.0,1957.0,-73.9702267,40.761077,3
797185,1325,2.0,4.0,10022.0,H2,5.0,5021.0,84420.0,28.0,207.0,14178600.0,2012.0,-73.9694382,40.7566495,0
797187,1326,2.0,4.0,10022.0,O4,5.0,33932.0,634175.0,29.0,29.0,107022150.0,1982.0,-73.96919609999999,40.757217600000004,0
797190,1328,2.0,4.0,10022.0,D4,3.0,22594.0,406179.0,29.0,450.0,37657800.0,1977.0,-73.96679540000001,40.757848200000005,3
797191,1329,2.0,4.0,10022.0,O4,5.0,64768.0,1323432.0,46.0,55.0,232600500.0,1970.0,-73.967589,40.7589628,2
797200,1334,2.0,4.0,10017.0,O6,5.0,13800.0,207887.0,17.0,33.0,25412850.0,1964.0,-73.97219890000001,40.749357399999994,0
797202,1335,2.0,4.0,10017.0,RC,5.0,16225.0,227872.0,18.0,30.0,29480855.0,1957.0,-73.9716717,40.7500545,0
797214,1338,2.0,4.0,10017.0,R4,3.0,10318.0,101315.0,30.0,166.0,13723650.0,1977.0,-73.9692385,40.751335600000004,3
797226,1350,2.0,5.0,10022.0,D4,3.0,34926.0,539027.0,45.0,374.0,55290150.0,1968.0,-73.96460350000001,40.7594835,2
797233,1375,2.0,4.0,10022.0,O4,5.0,6974.0,136733.0,21.0,84.0,36060750.0,1928.0,-73.9711205,40.7644807,0
797235,1373,2.0,5.0,10044.0,RD,3.0,21930.0,266963.0,26.0,353.0,27045902.0,2015.0,-73.9550947,40.7556018,3
797239,1376,2.0,4.0,10065.0,D4,3.0,21640.0,237003.0,17.0,69.0,37025550.0,1951.0,-73.9705714,40.7652656,3
797272,1382,2.0,4.0,10065.0,D4,3.0,5625.0,72930.0,19.0,19.0,7665300.0,1963.0,-73.96894499999999,40.7692532,3
797293,1386,2.0,4.0,10021.0,D4,3.0,11166.0,170106.0,20.0,56.0,22729500.0,1958.0,-73.96707370000001,40.7718108,3
797298,1384,2.0,4.0,10021.0,RM,4.0,11748.0,143673.0,18.0,69.0,46797735.0,1926.0,-73.9668434,40.7702435,3
797310,1389,2.0,4.0,10021.0,D4,3.0,6860.0,84965.0,18.0,34.0,10595700.0,1955.0,-73.9653901,40.7741351,3
797315,1392,2.0,4.0,10075.0,D4,3.0,2567.0,35815.0,16.0,12.0,4301100.0,1925.0,-73.9640098,40.776089,3
797316,1392,2.0,4.0,10075.0,D4,3.0,10575.0,113150.0,19.0,49.0,13372200.0,1937.0,-73.9640532,40.7759435,3
797341,1391,2.0,4.0,10075.0,D4,3.0,7500.0,79341.0,18.0,32.0,9827100.0,1938.0,-73.96454820000001,40.775298600000006,3
797353,1405,2.0,4.0,10021.0,RM,4.0,3012.0,26930.0,23.0,22.0,4990950.0,1917.0,-73.963894,40.7699901,3
797356,1405,2.0,4.0,10021.0,D4,3.0,7029.0,115525.0,30.0,29.0,14616000.0,1969.0,-73.9641358,40.7700917,3
797378,1491,2.0,4.0,10075.0,D6,4.0,10384.0,102053.0,25.0,47.0,21459150.0,1970.0,-73.9631498,40.7772607,3
797384,1493,2.0,4.0,10028.0,D4,3.0,7500.0,109076.0,23.0,72.0,14235750.0,1978.0,-73.9621706,40.778594299999995,3
797396,1492,2.0,4.0,10028.0,D4,3.0,9409.0,93389.0,17.0,21.0,9655200.0,1930.0,-73.9626838,40.777820500000004,3
797400,1492,2.0,4.0,10075.0,RM,4.0,7885.0,101390.0,27.0,51.0,18507156.0,1987.0,-73.96123270000001,40.7770542,3
797401,1492,2.0,4.0,10028.0,D4,3.0,9611.0,142708.0,17.0,35.0,21337650.0,1926.0,-73.96255009999999,40.7780016,3
797403,1497,2.0,4.0,10028.0,D4,3.0,11200.0,146235.0,17.0,29.0,15777450.0,1930.0,-73.96047940000001,40.7809295,3
797404,1497,2.0,4.0,10028.0,R4,3.0,5220.0,47683.0,19.0,14.0,5583594.0,2014.0,-73.9584216,40.78038529999999,3
797405,1497,2.0,4.0,10028.0,RM,4.0,10216.0,131838.0,22.0,113.0,22638604.0,1928.0,-73.9599666,40.7810336,3
797407,1501,2.0,4.0,10128.0,D4,3.0,7471.0,109262.0,21.0,60.0,9801900.0,1961.0,-73.95858570000001,40.783489700000004,3
797415,1503,2.0,4.0,10128.0,D4,3.0,11340.0,166742.0,19.0,89.0,20548800.0,1940.0,-73.95495279999999,40.7839577,3
797421,1507,2.0,4.0,10128.0,D4,3.0,10076.0,119765.0,16.0,79.0,13347000.0,1930.0,-73.9531022,40.7864711,3
797431,1507,2.0,4.0,10128.0,RM,4.0,2215.0,26064.0,18.0,20.0,2889459.0,1981.0,-73.9549542,40.787251399999995,3
797446,1516,2.0,4.0,10128.0,RM,4.0,30883.0,436090.0,38.0,199.0,35109900.0,1972.0,-73.95559759999999,40.780796,2
797453,1519,2.0,4.0,10128.0,D4,3.0,5376.0,65434.0,16.0,32.0,7821900.0,1924.0,-73.95461390000001,40.7830737,3
797455,1516,2.0,4.0,10128.0,D4,3.0,6057.0,114000.0,30.0,109.0,10975050.0,1973.0,-73.9562548,40.7808703,3
797507,1548,2.0,5.0,10028.0,RM,4.0,6292.0,110679.0,21.0,59.0,15964660.0,2008.0,-73.9517474,40.777270200000004,3
797521,1557,2.0,5.0,10128.0,RC,5.0,8176.0,97249.0,31.0,110.0,9305552.0,1989.0,-73.9475979,40.782974700000004,0
797532,1607,4.0,8.0,10029.0,R4,3.0,10092.0,105576.0,17.0,47.0,15937208.0,1928.0,-73.9530122,40.7911508,3
797539,1607,4.0,8.0,10029.0,RM,4.0,10092.0,96980.0,16.0,56.0,14995346.0,1925.0,-73.95282420000001,40.791406,3
797569,1678,4.0,8.0,10029.0,D4,3.0,288386.0,992000.0,20.0,936.0,27320850.0,1961.0,-73.9407772,40.7907747,3
797648,1878,3.0,7.0,10025.0,RM,4.0,10197.0,121068.0,20.0,66.0,19289239.0,2004.0,-73.9674128,40.8018054,3
797812,2316,7.0,8.0,10454.0,D6,4.0,127721.0,957739.0,25.0,926.0,7362900.0,2020.0,-73.9306804,40.807509100000004,3
797817,2319,7.0,8.0,10451.0,D6,4.0,67000.0,448890.0,25.0,373.0,7317450.0,2019.0,-73.9319146,40.808673600000006,3
797882,2461,9.0,16.0,10451.0,D4,3.0,61945.0,428360.0,23.0,466.0,9695700.0,1963.0,-73.9201379,40.830149,3
798774,1374,2.0,4.0,10022.0,D4,3.0,12500.0,314509.0,38.0,175.0,43590600.0,1927.0,-73.9725428,40.7643081,2
799237,1514,2.0,5.0,10028.0,D6,4.0,44425.0,651162.0,35.0,460.0,45891000.0,1967.0,-73.95473249999999,40.7786685,2
799474,87,13.0,33.0,11201.0,H8,8.0,21175.0,363100.0,28.5,1.0,18192600.0,1992.0,-73.9871575,40.6995839,1
799475,164,15.0,33.0,11201.0,RM,4.0,21438.0,231366.0,25.0,249.0,20764289.0,2007.0,-73.9864671,40.6895297,1
799501,244,13.0,33.0,11201.0,D7,4.0,12483.0,165766.0,20.0,87.0,19987200.0,2016.0,-73.99159770000001,40.6944571,1
799528,271,15.0,33.0,11201.0,D1,3.0,23828.0,242752.0,20.0,239.0,20482200.0,2003.0,-73.9906462,40.690123,1
799541,239,13.0,33.0,11201.0,O6,5.0,45780.0,725991.0,19.0,13.0,68891850.0,1987.0,-73.9914389,40.6951268,1
800119,1938,13.0,35.0,11205.0,D3,3.0,313570.0,827000.0,20.0,882.0,18064800.0,1965.0,-73.9586584,40.689786600000005,1
801109,16,2.0,1.0,10282.0,D8,3.0,10292.0,357000.0,42.0,342.0,38525400.0,1998.0,-74.01467149999999,40.71826179999999,2
801120,72,2.0,1.0,10038.0,H2,5.0,3020.0,70044.0,31.0,1.0,9900000.0,2012.0,-74.0049557,40.7058975,0
801189,8690,21.0,48.0,11235.0,D4,3.0,41800.0,185000.0,18.0,197.0,5205600.0,1967.0,-73.9620949,40.5754234,1
801313,47,2.0,1.0,10005.0,RB,5.0,49614.0,1736513.0,41.0,2.0,130661550.0,1915.0,-74.0105213,40.7082192,2
801334,1419,2.0,4.0,10065.0,RM,4.0,46191.0,458574.0,50.0,296.0,72773104.0,1987.0,-73.9635575,40.764775,2
801531,1262,2.0,4.0,10036.0,RC,5.0,24000.0,488441.0,36.0,103.0,96555155.0,2009.0,-73.98082609999999,40.757184499999994,2
801535,1337,2.0,4.0,10017.0,RC,5.0,17556.0,586305.0,39.0,40.0,44412300.0,1977.0,-73.96919559999999,40.7505095,2
801560,805,2.0,3.0,10001.0,RM,4.0,8155.0,111225.0,19.0,66.0,17743952.0,1928.0,-73.9911723,40.7476834,3
801595,1389,2.0,4.0,10021.0,RM,4.0,7151.0,91399.0,16.0,85.0,10931401.0,1925.0,-73.9647297,40.773457,3
802261,7253,21.0,47.0,11224.0,D4,3.0,539730.0,1800000.0,24.0,1547.0,47016900.0,1962.0,-73.9697958,40.5808934,1
802352,993,2.0,4.0,10036.0,H2,5.0,3950.0,68470.0,26.0,1.0,10630800.0,2014.0,-73.98577540000001,40.754424,0
802353,760,2.0,3.0,10018.0,O6,5.0,8229.0,98454.0,16.0,74.0,12510900.0,1928.0,-73.9943405,40.7544878,0
802358,762,2.0,3.0,10018.0,HB,5.0,2475.0,35219.0,22.0,1.0,6417000.0,2017.0,-73.99303370000001,40.75555,0
802359,763,2.0,3.0,10018.0,H3,5.0,3757.0,74128.0,36.0,1.0,14659200.0,2006.0,-73.9930734,40.756387100000005,2
803166,435,30.0,26.0,11101.0,D6,4.0,48550.0,731391.0,41.0,711.0,70494300.0,2010.0,-73.9428573,40.7486796,1
803278,877,2.0,2.0,10010.0,D4,3.0,7999.0,65480.0,17.0,21.0,9292500.0,1924.0,-73.98606020000001,40.738628000000006,3
803811,862,2.0,2.0,10016.0,H3,5.0,2469.0,28119.0,16.0,2.0,3095100.0,1900.0,-73.9830559,40.746362299999994,0
804016,3236,28.0,29.0,11375.0,D4,3.0,102560.0,575600.0,24.0,566.0,26998200.0,1965.0,-73.8492578,40.722152200000004,1
806409,1009,2.0,4.0,10019.0,H2,5.0,6025.0,128433.0,29.0,1.0,22627350.0,2012.0,-73.97847390000001,40.7645537,0
812615,1267,2.0,4.0,10019.0,O4,5.0,37557.0,582428.0,33.0,8.0,121568850.0,1947.0,-73.9777173,40.7600494,0
812646,609,2.0,3.0,10011.0,D4,3.0,8883.0,137882.0,20.0,139.0,14624100.0,1963.0,-73.99974379999999,40.7379069,3
813283,2059,13.0,33.0,11201.0,O4,5.0,95750.0,1330743.0,24.0,17.0,89799300.0,1990.0,-73.9838448,40.6928615,1
816407,1872,3.0,7.0,10025.0,D9,3.0,28675.0,149500.0,20.0,159.0,7213950.0,1964.0,-73.96872979999999,40.7970519,3
816408,1874,3.0,7.0,10025.0,D3,3.0,23972.0,147550.0,16.0,135.0,7467750.0,1964.0,-73.9676998,40.7983498,3
816455,2140,14.0,33.0,11211.0,D9,3.0,110150.0,224808.0,21.0,229.0,6602850.0,1963.0,-73.96035309999999,40.708103,1
817032,1366,2.0,4.0,10022.0,D6,4.0,9439.0,111792.0,17.0,132.0,10067850.0,1956.0,-73.9637171,40.756689,3
817038,1367,2.0,5.0,10022.0,D4,3.0,46763.0,967300.0,38.0,636.0,97752150.0,1969.0,-73.96312490000001,40.7570978,2
817050,1615,4.0,8.0,10029.0,D7,4.0,72732.0,312560.0,20.0,317.0,15066000.0,1963.0,-73.947133,40.795520700000004,3
820517,1403,,,,Z9,,0.0,0.0,28.0,0.0,900.0,0.0,,,3
820533,2488,,,,R0,,53510.0,293250.0,17.0,1.0,0.0,2020.0,,,3
820671,1466,2.0,5.0,10021.0,RM,4.0,33204.0,319152.0,44.0,200.0,47519097.0,1990.0,-73.9550257,40.7668525,2
820715,1186,3.0,6.0,10024.0,D4,3.0,15925.0,209780.0,15.5,94.0,18749700.0,1930.0,-73.9833425,40.7837869,3
821000,876,2.0,2.0,10003.0,O6,5.0,6210.0,103384.0,16.0,17.0,14966100.0,1910.0,-73.98732690000001,40.7383454,0
821001,945,2.0,4.0,10016.0,RM,4.0,47696.0,684088.0,32.0,588.0,74340681.0,1967.0,-73.97283829999999,40.7480017,2
821241,1278,2.0,4.0,10175.0,O4,5.0,19047.0,408911.0,37.0,57.0,55565100.0,1929.0,-73.9798199,40.7541706,2
821244,1289,2.0,4.0,10022.0,O4,5.0,13175.0,331020.0,42.0,86.0,42410250.0,1931.0,-73.97368540000001,40.7597302,2
821282,751,2.0,3.0,10001.0,D4,3.0,393100.0,1489943.0,22.0,1521.0,119247750.0,1960.0,-73.9979681,40.7484632,3
821285,867,2.0,4.0,10016.0,D4,3.0,10751.0,127089.0,17.0,132.0,11878650.0,1940.0,-73.9803483,40.7493646,3
821286,867,2.0,4.0,10016.0,H3,5.0,12343.0,137120.0,17.0,4.0,24777000.0,1930.0,-73.9809473,40.7499685,0
821630,1163,3.0,6.0,10023.0,D6,4.0,2554.0,35670.0,21.0,20.0,4090815.0,2020.0,-73.9827155,40.7787529,3
822353,1348,2.0,5.0,10022.0,W3,8.0,35681.0,398214.0,20.0,2.0,46488600.0,1907.0,-73.9640704,40.757537299999996,0
822708,9998,28.0,27.0,11435.0,D7,4.0,18300.0,142533.0,16.0,131.0,6567744.0,2018.0,-73.8057902,40.700752,1
824268,1502,2.0,4.0,10128.0,D4,3.0,14250.0,213729.0,21.0,75.0,23926050.0,1930.0,-73.9556467,40.7831071,3
824872,1320,2.0,4.0,10017.0,RM,4.0,4519.0,53839.0,32.0,49.0,9393743.0,1985.0,-73.9713057,40.7533426,2
825915,3745,23.0,41.0,11212.0,D3,3.0,80000.0,115332.0,17.0,131.0,3578850.0,1966.0,-73.9041891,40.668699,1
826139,801,2.0,3.0,10010.0,D6,4.0,9875.0,227896.0,33.0,228.0,31880700.0,2001.0,-73.9918728,40.744839899999995,2
826449,860,,,,D6,4.0,2469.0,407521.0,56.0,201.0,0.0,2017.0,,,2
828185,5141,11.0,12.0,10475.0,D4,3.0,5048550.0,13540113.0,33.0,10948.0,204495300.0,1969.0,-73.8283619,40.875012700000006,3
830237,51,2.0,1.0,10006.0,D8,3.0,9086.0,455815.0,71.0,441.0,35993633.0,2016.0,-74.0127686,40.7091027,2
832705,760,,,,O6,5.0,13825.0,187331.0,17.0,37.0,11709900.0,1926.0,,,0
832731,856,,,,O4,5.0,16590.0,140025.0,20.0,13.0,13497300.0,1912.0,,,0
833711,566,2.0,2.0,10003.0,D4,3.0,40520.0,420000.0,25.0,330.0,48421350.0,1965.0,-73.99499909999999,40.732077000000004,3
833760,1209,3.0,6.0,10025.0,D1,3.0,32026.0,308302.0,32.0,250.0,8078400.0,1969.0,-73.967338,40.7923552,3
833891,1217,3.0,6.0,10024.0,D3,3.0,8057.0,83837.0,20.0,81.0,6845850.0,1931.0,-73.9727718,40.787020899999995,3
833905,1426,2.0,4.0,10021.0,D6,4.0,15000.0,395382.0,35.0,866.0,55342800.0,1979.0,-73.9604321,40.769316499999995,2
834983,5259,11.0,12.0,10475.0,D4,3.0,171600.0,256000.0,16.0,208.0,6448050.0,1965.0,-73.8361192,40.8804201,3
836009,1370,2.0,5.0,10022.0,D4,3.0,8741.0,129255.0,36.0,76.0,13691250.0,1988.0,-73.96125759999998,40.7590652,2
836101,1371,2.0,5.0,10022.0,D4,3.0,40400.0,537750.0,20.0,322.0,51900300.0,1959.0,-73.9608839,40.7561529,3
836182,1790,,,,D7,4.0,2998.0,35598.0,19.0,408.0,0.0,2019.0,,,0
836239,2319,7.0,8.0,10451.0,D6,4.0,21817.0,211975.0,25.0,218.0,10476900.0,2018.0,-73.9310066,40.8099631,3
836386,1790,,,,D7,4.0,5495.0,65246.0,19.0,408.0,0.0,2019.0,,,0
836427,778,,,,D6,4.0,2460.0,30430.0,20.0,32.0,0.0,2019.0,,,0
836436,1137,,,,P9,8.0,28456.0,447870.0,29.0,351.0,55665900.0,1948.0,,,0
836448,1475,2.0,5.0,10065.0,I4,8.0,42035.0,504420.0,26.0,0.0,68760900.0,1987.0,,,0
836453,1280,2.0,4.0,10017.0,O4,5.0,60700.0,916553.0,38.0,1.0,172276200.0,1990.0,,,2
836458,1790,,,,D7,4.0,5993.0,71160.0,19.0,408.0,0.0,2019.0,,,0
836478,1790,,,,D7,4.0,2498.0,29661.0,19.0,408.0,0.0,2019.0,,,0
836489,1790,,,,D7,4.0,7294.0,27286.0,19.0,408.0,0.0,2019.0,,,0
836646,1480,2.0,5.0,10065.0,I9,8.0,275925.0,2230742.0,27.0,1.0,231855300.0,1956.0,-73.9541429,40.7644532,0
836657,544,2.0,2.0,10003.0,RM,4.0,17837.0,141946.0,22.0,42.0,28028250.0,2004.0,-73.991236,40.72951320000001,3
836870,167,2.0,1.0,10013.0,Z1,8.0,108950.0,1106962.0,24.0,1.0,91786950.0,1939.0,-74.0007828,40.716094399999996,0
